Skjern Bank A/S,11.31,10.00,9.40,20.90,13.50,17.20,16.80,9.00,-11.60,-21.70,0.90,1.30,2.10,4.40,-10.20,7.10,12.60,15.70,16.80,14.10
"Slagelse, Andelskassen J.A.K.",5.40,2.40,2.22,6.99,9.13,3.66,-2.17,7.70,0.19,-6.02,-2.92,-23.30,-6.50,-48.66,-28.73,40.58,,,,
Snedsted-Nørhå Sparekasse,-1.90,10.50,8.50,6.50,9.50,,,,,,,,,,,,,,,
Snesere Sogns Spare- og Lånekasse,1.20,,,,,,,,,,,,,,,,,,,
Søby-Skader-Halling Sparekasse,6.90,5.50,11.20,4.30,9.80,8.00,9.20,5.80,-9.60,7.00,1.10,-0.70,3.40,7.80,5.70,-1.30,2.20,,,
Sønderhå-Hørsted Sparekasse,10.80,7.30,8.70,6.50,9.10,11.10,15.90,6.30,3.40,3.30,3.90,1.70,5.60,8.50,4.10,9.70,8.90,9.20,11.67,14.63
Spar Nord Bank A/S,15.50,3.50,6.40,11.80,14.20,17.80,24.80,17.50,2.30,2.90,2.50,6.10,4.20,8.60,9.00,12.00,10.16,11.26,10.22,11.15
Spar Salling Sparekasse,4.40,3.00,4.80,6.70,4.70,5.20,8.40,5.60,-4.20,-2.10,0.40,-9.70,,,,,,,,
Sparbank A/S,10.40,7.70,12.50,18.30,11.70,17.10,12.90,9.40,-18.90,-6.90,1.40,-20.50,,,,,,,,
Spare- og Laanekassen i Vium Sogn,3.55,0.20,2.40,-14.00,-123.60,,,,,,,,,,,,,,,
Sparebank Østjylland,8.90,8.40,7.10,8.40,6.70,7.20,9.90,6.00,-24.70,-24.80,-2.70,-46.40,,,,,,,,
Sparekassen Balling,5.70,4.10,5.00,3.40,3.70,7.00,9.90,8.70,-6.30,6.50,4.20,-0.90,5.80,-2.40,3.60,3.30,4.40,6.40,5.45,7.00
Sparekassen Bredebro,5.80,1.70,0.30,4.50,7.20,7.90,14.90,3.50,-4.00,1.30,2.20,1.70,2.70,1.20,2.00,2.10,1.10,7.50,0.63,6.77
Sparekassen Den lille Bikube,11.60,9.40,13.30,8.40,13.30,15.10,14.00,15.60,11.80,0.10,-4.00,-3.80,-1.10,-0.90,-0.70,5.60,3.40,1.70,-0.31,3.55
Sparekassen Djursland,7.10,2.90,2.90,10.30,8.10,7.00,4.80,2.90,-6.70,6.00,-2.70,-14.60,9.90,2.80,5.60,6.50,6.60,7.40,6.78,8.12
Sparekassen for Nr. Nebel og Omegn,13.20,11.80,11.50,11.90,-5.00,12.30,13.90,5.90,-0.30,-1.00,3.10,-10.30,3.50,6.50,6.50,3.00,7.40,9.80,6.11,9.96
Sparekassen Fyn A/S,10.20,11.20,12.00,15.50,19.20,21.40,25.20,19.50,5.60,1.30,-7.60,1.10,-59.00,0.90,11.00,7.10,,,,
Sparekassen Hobro,9.50,2.50,4.50,8.70,7.30,11.10,11.00,8.20,2.40,1.30,1.00,-2.20,-2.80,0.90,,,,,,
Sparekassen Hvetbo A/S,4.30,5.90,6.50,9.30,10.10,9.70,10.80,8.00,-18.90,5.50,0.00,-36.30,,,,,,,,
Sparekassen i Skals,7.90,6.80,3.40,5.70,6.00,7.30,12.00,8.10,0.70,1.10,0.30,-8.10,,,,,,,,
Sparekassen Kronjylland,5.00,4.10,5.30,17.50,9.40,13.20,11.40,11.10,-6.00,1.50,0.50,-0.90,4.80,5.20,4.10,7.10,7.30,9.00,6.20,10.30
Sparekassen Limfjorden,7.30,7.80,7.30,7.10,6.00,5.00,16.20,8.10,1.20,1.30,-10.30,-73.80,,,,,,,,
Sparekassen Midtdjurs,5.60,5.50,3.70,4.20,2.90,7.40,6.00,-2.50,-14.00,1.60,-20.20,,,,,,,,,
Sparekassen Nordmors,4.20,6.50,18.50,6.70,8.40,2.10,2.78,5.40,,,,,,,,,,,,
Sparekassen Sjælland-Fyn A/S,10.99,10.30,8.70,11.00,11.90,14.10,14.10,12.20,2.40,0.70,0.90,0.40,0.92,-39.70,7.50,6.20,8.50,9.50,7.20,7.20
Sparekassen Spar Mors,3.10,10.00,0.00,4.40,5.70,-1.90,7.20,2.70,,,,,,,,,,,,
