Langå Sparekasse,74.40,68.80,66.30,62.30,65.60,57.30,57.10,63.50,64.20,61.40,50.90,55.70,50.70,44.50,43.50,40.00,38.00,43.90,42.33,43.33
Leasing Fyn Bank A/S,"2,009.60","1,988.50","2,000.90","2,066.10","1,603.30","1,619.20","1,644.00","1,775.30","1,137.60","2,040.49",287.30,219.50,253.06,266.52,"1,297.80",466.79,418.10,347.40,461.10,344.10
"Løgumkloster, Sparekassen",77.30,75.60,81.70,81.10,72.90,80.10,93.90,98.70,99.90,,,,,,,,,,,
Lokalbanken i Nordsjælland a/s,110.20,95.80,84.60,83.90,83.30,84.80,99.90,119.20,116.20,,,,,,,,,,,
Løkken Sparebank A/S,69.00,81.40,77.20,70.20,62.20,66.00,109.10,130.70,118.50,,,,,,,,,,,
"Lolland A/S, Sparekassen",92.00,94.50,93.50,98.10,106.00,118.10,116.90,122.70,126.80,122.70,131.60,87.30,,,,,,,,
Lollands Bank A/S,94.00,86.50,80.90,80.20,85.30,85.60,85.10,91.90,105.40,86.50,93.70,94.70,84.70,82.90,76.80,75.00,70.49,70.72,70.34,63.52
Lunar Bank A/S,,,,,,,,,,,,,,,,,,,,0.00
Lunde-Kvong Andelskasse,49.40,50.79,38.27,28.72,24.41,43.01,64.90,57.57,57.46,46.38,51.37,,,,,,,,,
Maj Bank A/S,,,,,,,,,,,,,,,,0.00,0.00,0.00,,
Max Bank af 2011 A/S,95.10,86.30,93.70,109.50,122.30,115.00,157.80,155.70,155.70,122.60,158.80,,,,,,,,,
Merkur Andelskasse,99.20,99.30,99.50,81.50,87.00,75.90,82.10,94.90,103.40,86.60,80.80,75.70,66.20,66.10,65.10,64.40,64.51,59.50,56.90,55.60
Middelfart Sparekasse,103.00,98.70,92.50,90.20,103.30,96.60,104.80,118.50,108.80,95.30,80.80,86.30,88.70,95.30,87.50,75.10,67.30,62.30,58.80,54.30
"Midt Vest, Sparekassen",90.30,91.60,101.80,84.10,79.20,75.00,,,,,,,,,,,,,,
"Midtbank, Aktieselskab",111.50,113.50,,,,,,,,,,,,,,,,,,
"Midtfjord, Sparekassen",80.20,79.60,79.30,78.80,89.70,83.50,105.10,105.20,108.30,97.30,94.40,,,,,,,,,
Møns Bank A/S,98.90,97.90,89.90,79.30,74.80,73.70,83.90,90.80,97.70,91.80,100.30,96.50,85.50,77.50,74.90,73.60,71.67,70.74,64.32,63.42
Mørke Sparekasse,88.50,71.70,74.50,74.50,90.90,79.30,90.80,,,,,,,,,,,,,
Morsø Andelskasse JAK,105.80,131.90,100.40,84.30,95.70,10.40,99.71,,,,,,,,,,,,,
"Morsø Bank, Aktieselskabet",86.60,78.40,73.40,87.00,108.80,109.10,130.60,115.40,108.50,104.90,,,,,,,,,,
Nees Sparekasse,36.30,55.00,,,,,,,,,,,,,,,,,,
Nordea Bank Danmark A/S,104.60,105.70,106.90,97.50,92.10,104.95,113.83,112.21,118.83,134.10,120.30,87.32,80.90,76.54,71.68,69.30,,,,
Nordea Investment Management Bank A/S,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
Nordea Securities Bank Danmark A/S,,0.00,,,,,,,,,,,,,,,,,,
"Nordfyns Bank, Aktieselskabet",87.89,83.60,84.90,71.70,73.10,77.30,93.30,100.80,93.00,82.30,73.40,78.40,72.10,75.60,72.20,71.30,73.80,65.60,52.90,49.10
Nordjyske Bank A/S,70.95,76.40,74.00,72.40,76.50,87.50,104.80,114.60,116.50,99.30,98.30,97.10,88.90,83.90,85.40,77.30,74.70,76.60,,
Nykredit Bank A/S,175.90,255.10,201.90,157.80,118.40,118.70,141.70,137.60,160.80,124.30,139.50,142.00,162.70,162.70,134.10,139.40,129.75,109.89,119.81,129.15
Nykredit Portefølje Bank A/S,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,
Ø. Brønderslev Sparekasse,87.20,86.40,90.60,87.70,92.40,86.10,92.90,107.80,104.90,89.10,,,,,,,,,,
Øster og Vester Alling Sparekasse,48.50,44.70,,,,,,,,,,,,,,,,,,
Østervrå Andelskasse,133.30,184.50,107.90,130.30,139.20,193.20,207.80,131.40,98.60,94.50,97.90,102.42,94.60,101.50,90.10,96.85,92.00,109.30,78.09,69.23
Østjydsk Bank A/S,108.94,116.50,111.30,111.60,116.70,126.50,149.40,165.00,160.30,146.60,146.00,123.00,103.80,123.80,105.40,103.60,106.00,101.40,,
Østvendsyssel J.A.K. Andelskassen,141.60,152.90,,,,,,,,,,,,,,,,,,
PenSam Bank A/S,22.40,22.30,22.70,23.20,26.20,25.70,33.80,41.90,50.10,40.40,37.50,43.30,43.60,51.50,68.80,72.90,75.60,74.20,77.90,79.50
PFA Bank A/S,,,,,,,,,233.25,117.80,94.59,101.67,342.57,0.00,0.00,0.00,,,,
"Ravsted, Sparekassen",77.80,70.60,,,,,,,,,,,,,,,,,,
Refsnæs Sparekasse,32.30,37.50,37.10,39.00,41.20,36.40,44.40,41.30,49.40,40.10,41.20,52.10,57.80,57.60,59.40,52.70,45.80,,,
"Ringkjøbing Bank, Aktieselskabet",95.50,94.00,99.20,109.90,116.80,154.40,166.00,171.80,,,,,,,,,,,,
Ringkjøbing Landbobank. Aktieselskab,132.27,133.30,133.30,127.60,147.10,164.90,185.20,157.40,157.10,120.80,117.60,105.00,102.40,104.10,106.40,107.40,100.50,106.10,95.50,98.10
Rise Flemløse Sparekasse,64.60,65.10,55.80,45.80,39.00,43.20,57.40,64.70,78.60,64.00,62.90,72.70,69.20,66.30,58.80,59.90,52.10,45.40,39.60,35.80
"Rødding, J.A.K. Andelskasse",117.40,108.20,97.50,145.60,99.60,85.50,53.00,94.20,,,,,,,,,,,,
Rønde Sparekasse,89.30,80.20,66.80,61.30,67.60,68.40,75.20,76.20,80.10,70.50,61.80,60.60,54.40,52.30,49.50,48.70,48.40,48.70,45.10,41.29
Roskilde Bank A/S,169.40,162.20,140.60,142.20,156.80,160.60,194.20,190.20,,,,,,,,,,,,
Roslev Sparekasse,74.60,73.90,72.20,73.20,73.10,70.20,,,,,,,,,,,,,,
Ryslinge Andelskasse,36.60,39.30,39.50,39.60,37.50,33.00,36.80,41.70,49.30,48.50,49.00,,,,,,,,,
Salling Bank A/S,103.30,90.50,79.50,80.40,79.60,81.70,92.10,98.80,92.20,95.60,88.90,87.30,79.30,82.90,89.80,86.40,83.10,63.30,64.70,54.50
Sammenslutningen Danske Andelskasser,88.50,83.80,84.40,83.30,86.70,92.00,102.50,99.70,100.20,87.50,100.90,,,,,,,,,
Saxo Bank A/S,,10.50,6.00,4.60,4.80,3.60,3.90,2.70,1.80,2.00,2.50,3.40,5.40,3.40,0.50,0.26,0.65,0.50,0.80,0.50
Saxo Privatbank A/S,93.10,76.50,71.50,84.90,100.80,99.90,135.40,135.20,122.00,104.50,107.20,55.40,59.38,59.16,61.41,62.26,59.60,55.00,,
Saxo Treasury Bank A/S,,5.16,23.10,20.80,27.20,32.70,49.42,88.20,32.97,39.15,27.60,,,,,,,,,
Sdr. Lem Andelskasse,51.40,74.00,82.20,106.00,0.00,,,,,,,,,,,,,,,
Skælskør Bank Aktieselskab,94.30,101.30,86.30,80.00,89.80,105.40,112.70,129.50,129.70,130.10,,,,,,,,,,
SkandiaBanken A/S,38.40,30.50,,,,,,,,,,,,,,,,,,
Skandinaviska Enskilda Banken A/S,15.40,20.50,18.30,23.40,27.60,22.30,44.90,21.70,21.90,20.50,19.80,17.60,,,,,,,,
Skjern Bank A/S,107.08,99.00,104.50,102.20,100.00,109.80,165.50,149.50,126.80,132.40,109.30,108.70,83.00,98.30,89.30,86.40,82.70,81.40,86.30,74.60
"Slagelse, Andelskassen J.A.K.",100.60,92.30,94.70,84.20,88.60,82.84,101.17,102.89,89.07,93.28,92.16,93.90,97.90,100.86,103.60,124.38,,,,
Snedsted-Nørhå Sparekasse,77.80,76.90,76.40,71.50,75.60,,,,,,,,,,,,,,,
Snesere Sogns Spare- og Lånekasse,144.30,,,,,,,,,,,,,,,,,,,
Søby-Skader-Halling Sparekasse,47.10,44.70,52.40,47.60,40.90,35.80,41.10,49.70,64.40,67.90,62.90,61.30,54.10,50.20,49.50,49.00,51.20,,,
Sønderhå-Hørsted Sparekasse,81.70,73.40,78.20,66.80,81.40,84.20,89.50,91.60,92.70,83.10,81.10,85.10,82.00,79.00,79.60,82.10,82.20,73.70,72.78,70.04
Spar Nord Bank A/S,115.70,107.40,104.70,101.90,95.40,121.20,129.30,127.70,117.40,105.40,108.20,103.00,77.80,74.20,68.40,66.90,69.04,74.89,70.23,74.59
Spar Salling Sparekasse,91.90,86.80,82.00,60.20,65.60,70.30,85.80,93.90,88.90,88.20,90.10,83.60,,,,,,,,
Sparbank A/S,105.50,99.20,94.80,104.20,107.00,107.90,133.70,128.20,132.90,103.70,116.70,117.50,,,,,,,,
Spare- og Laanekassen i Vium Sogn,58.91,59.80,66.30,60.80,62.70,,,,,,,,,,,,,,,
Sparebank Østjylland,89.10,81.00,88.00,96.90,94.50,100.90,106.40,126.70,99.90,117.60,129.10,116.40,,,,,,,,
Sparekassen Balling,111.00,97.50,80.90,78.40,80.40,72.10,86.70,88.10,90.20,81.30,76.00,72.60,70.40,63.50,64.50,65.40,66.20,63.10,60.00,54.34
Sparekassen Bredebro,66.50,68.30,71.20,62.30,59.30,56.90,81.00,96.00,105.90,107.30,106.90,106.10,102.00,92.10,78.00,69.60,66.30,56.20,54.49,53.84
Sparekassen Den lille Bikube,71.20,64.30,69.20,53.70,47.10,48.30,51.10,56.90,67.00,55.50,48.70,46.70,45.10,43.10,40.40,34.00,32.70,31.00,30.20,28.32
Sparekassen Djursland,93.70,91.30,81.70,78.90,84.40,75.10,83.30,94.50,91.70,84.20,83.00,77.60,72.00,69.80,66.20,61.50,59.10,54.70,54.11,47.17
Sparekassen for Nr. Nebel og Omegn,92.90,86.50,78.00,75.70,75.00,74.00,80.80,95.10,99.50,83.50,50.50,55.10,49.70,45.80,48.70,48.70,46.00,44.30,41.29,42.26
Sparekassen Fyn A/S,108.50,99.90,101.70,100.10,112.90,130.30,138.20,136.51,143.70,122.40,114.40,112.90,93.50,87.00,84.70,86.90,,,,
Sparekassen Hobro,99.50,102.10,92.00,104.10,105.40,110.60,133.80,127.90,128.80,120.50,109.40,103.70,100.60,93.60,,,,,,
Sparekassen Hvetbo A/S,74.50,74.80,74.10,72.10,100.70,103.00,125.00,143.50,131.70,134.00,107.40,105.30,,,,,,,,
Sparekassen i Skals,80.60,79.20,78.60,88.50,89.90,98.10,96.40,112.00,108.70,102.90,91.30,96.70,,,,,,,,
Sparekassen Kronjylland,93.10,88.10,82.50,86.10,87.10,82.50,96.70,105.70,114.60,90.80,90.50,92.60,80.70,82.00,83.60,81.70,88.00,88.40,87.70,80.10
Sparekassen Limfjorden,79.00,84.70,79.90,82.10,77.80,80.30,86.90,100.90,93.50,83.20,81.00,85.20,,,,,,,,
Sparekassen Midtdjurs,50.10,53.60,52.90,50.80,43.10,40.00,42.10,44.30,57.00,61.50,67.80,,,,,,,,,
Sparekassen Nordmors,50.85,50.90,49.20,47.90,47.90,46.60,43.23,44.23,,,,,,,,,,,,
Sparekassen Sjælland-Fyn A/S,93.93,96.00,92.70,95.40,97.80,105.80,132.50,120.20,124.40,128.10,110.90,95.20,86.91,81.50,73.50,72.10,71.10,71.90,67.60,63.00
Sparekassen Spar Mors,92.10,93.80,0.00,94.50,90.60,96.20,117.80,142.00,,,,,,,,,,,,
Sparekassen Thy,81.70,82.10,90.70,89.70,78.00,92.80,112.50,115.20,105.70,93.80,94.40,90.20,84.40,82.10,77.70,73.50,66.70,59.10,59.42,54.78
Sparekassen Vendsyssel,114.20,101.60,97.00,114.20,114.20,109.00,128.80,147.80,122.80,104.00,102.40,105.60,99.90,104.50,102.40,99.30,92.30,86.70,87.27,80.29
St. Brøndum Sparekasse,86.60,80.50,83.40,74.40,78.10,80.40,93.60,94.80,,,,,,,,,,,,
Stadil Sparekasse,57.30,51.31,56.49,48.60,46.50,40.56,41.49,46.80,58.40,59.40,57.30,56.20,58.20,58.40,55.20,53.30,57.80,59.00,60.97,70.76
"Sundsøre, Sparekassen",69.40,72.33,53.40,57.60,48.50,52.80,,,,,,,,,,,,,,
Sydbank A/S,125.08,122.20,119.90,108.90,112.70,125.80,130.20,114.60,119.90,117.60,118.00,104.10,102.50,96.40,93.90,94.50,89.30,71.60,67.30,71.90
"Tarm Bank, Aktieselskabet",84.06,77.50,,,,,,,,,,,,,,,,,,
Thiset og Omegns Spare- Og Lånekasse,27.20,22.20,21.10,15.60,17.20,9.50,,,,,,,,,,,,,,
Thisted Andelskasse,108.90,102.00,98.70,82.60,87.00,87.00,107.90,112.00,128.90,,,,,,,,,,,
Tødsø-Erslev Sparekasse,55.40,65.30,,,,,,,,,,,,,,,,,,
Tønder Bank A/S,117.39,107.70,92.50,106.10,110.00,120.10,118.00,126.10,123.00,134.20,114.10,105.90,,,,,,,,
Totalbanken A/S,118.40,110.20,96.00,83.90,94.90,106.60,101.10,116.60,121.70,110.40,109.50,109.40,101.70,94.20,82.90,75.90,76.33,75.10,76.22,69.84
Tved Sparekasse,72.20,73.00,72.70,72.50,77.60,57.60,60.90,82.60,90.00,80.90,,,,,,,,,,
Ulfborg Sparekasse,24.30,22.50,23.00,18.80,17.70,19.20,12.60,13.20,18.70,18.30,13.40,10.60,11.90,12.10,9.30,,,,,
Ulsted Sparekasse,100.40,88.70,79.00,81.10,84.10,74.10,84.00,89.20,,,,,,,,,,,,
Vendsyssel Bank A/S,98.60,96.20,,,,,,,,,,,,,,,,,,
Vestfyns Bank A/S,98.44,88.40,82.80,78.00,83.00,88.50,103.20,101.20,89.30,88.10,89.50,91.20,80.80,,,,,,,
Vestjysk Bank A/S,273.60,253.10,122.40,125.30,126.60,132.20,152.90,160.60,146.40,135.00,160.30,158.90,133.20,117.90,97.30,90.80,91.67,79.38,76.28,68.90
"Vinderup Bank, A/S",90.80,87.70,82.80,91.60,87.40,82.50,79.90,80.30,72.90,77.60,61.40,67.50,,,,,,,,
Vistoft Sparekasse,60.52,71.30,57.90,53.60,45.20,43.60,72.80,108.30,92.60,65.20,65.70,63.30,66.10,67.80,,,,,,
