Klim Sparekasse,0.60,0.20,0.30,0.40,0.40,0.20,-0.50,-0.30,-0.30,1.70,1.00,0.90,0.70,0.70,0.40,0.50,0.40,0.30,-0.10,-0.01
Københavns Andelskasse,0.70,0.30,0.00,0.00,0.30,0.00,0.20,-0.10,0.80,0.70,0.10,1.00,0.10,5.30,-2.00,0.00,1.10,-1.09,,
Kongsted Sparekasse,0.30,3.20,0.00,0.30,0.50,0.10,0.10,0.30,1.10,2.40,0.60,2.50,8.70,,,,,,,
Kreditbanken A/S,0.88,1.20,1.00,0.80,0.40,0.00,-0.10,0.40,1.50,3.50,2.20,3.10,3.80,3.40,2.70,2.30,2.00,0.30,,-0.50
Lægernes Bank A/S,0.50,0.50,0.40,0.90,0.40,-0.30,-0.10,-0.20,0.10,0.10,0.10,0.00,0.20,0.40,0.10,-0.10,-0.02,-0.10,-0.15,-0.05
Lån & Spar Bank A/S,0.10,0.20,0.10,0.30,0.00,0.10,-0.30,-0.10,0.10,0.60,0.40,0.30,0.40,0.30,0.40,0.10,0.20,0.10,0.10,0.20
Langå Sparekasse,0.10,0.90,0.90,1.00,0.60,0.00,-0.20,0.20,1.10,2.80,1.20,0.30,1.20,0.30,1.40,0.60,0.50,0.20,-0.33,0.07
Leasing Fyn Bank A/S,1.00,1.40,1.20,0.50,1.00,-0.20,-0.70,-0.60,0.61,1.22,0.80,-0.01,0.24,0.52,-0.02,0.41,-0.20,0.00,0.10,1.00
"Løgumkloster, Sparekassen",0.30,0.50,1.30,1.40,0.40,0.40,0.20,0.20,2.80,,,,,,,,,,,
Lokalbanken i Nordsjælland a/s,0.70,0.70,0.90,1.20,0.50,0.00,-0.30,0.10,2.90,,,,,,,,,,,
Løkken Sparebank A/S,1.00,0.30,0.80,1.10,1.00,-1.20,-0.10,0.00,9.20,,,,,,,,,,,
"Lolland A/S, Sparekassen",0.30,0.30,0.30,0.40,0.20,0.10,-0.20,0.20,1.50,3.00,2.30,2.50,,,,,,,,
Lollands Bank A/S,0.50,0.80,0.70,0.90,0.70,0.30,-0.60,-0.10,1.20,2.20,1.60,1.20,3.40,1.20,5.10,1.60,0.30,-0.12,-0.13,0.67
Lunar Bank A/S,,,,,,,,,,,,,,,,,,,,0.00
Lunde-Kvong Andelskasse,0.00,1.09,0.89,0.82,0.40,0.27,0.00,0.23,0.51,0.35,0.21,,,,,,,,,
Maj Bank A/S,,,,,,,,,,,,,,,,0.00,0.00,,,
Max Bank af 2011 A/S,1.60,0.80,0.70,1.50,0.50,0.10,-0.10,-0.10,3.10,1.90,1.30,,,,,,,,,
Merkur Andelskasse,0.80,0.90,0.80,1.30,0.40,-0.10,0.30,0.10,0.30,0.90,1.20,2.30,2.60,1.80,1.30,0.70,0.51,1.46,0.71,0.37
Middelfart Sparekasse,0.80,0.60,0.70,0.70,0.20,0.20,0.00,0.10,0.80,1.90,1.60,1.80,2.40,2.10,1.30,1.50,0.40,0.20,0.20,0.16
"Midt Vest, Sparekassen",0.30,0.00,0.30,0.20,-0.20,-0.20,,,,,,,,,,,,,,
"Midtbank, Aktieselskab",0.40,1.80,,,,,,,,,,,,,,,,,,
"Midtfjord, Sparekassen",1.20,0.70,1.40,1.50,0.70,0.80,0.40,0.50,2.50,2.40,20.10,,,,,,,,,
Møns Bank A/S,0.40,0.60,0.30,0.70,0.60,0.40,-0.30,-0.20,-0.10,1.40,1.30,2.80,2.10,4.70,1.00,0.50,0.45,0.17,0.00,0.45
Mørke Sparekasse,0.30,0.20,2.40,0.20,0.60,0.50,0.30,,,,,,,,,,,,,
Morsø Andelskasse JAK,3.80,0.90,2.50,0.50,0.20,0.60,6.01,,,,,,,,,,,,,
"Morsø Bank, Aktieselskabet",0.70,0.60,3.40,0.70,0.30,0.00,0.10,0.10,0.40,3.80,,,,,,,,,,
Nees Sparekasse,-1.50,0.00,,,,,,,,,,,,,,,,,,
Nordea Bank Danmark A/S,0.10,0.50,0.10,0.30,-0.10,-0.12,-0.18,-0.02,0.31,1.00,0.64,0.60,1.00,0.60,0.40,0.20,,,,
Nordea Investment Management Bank A/S,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
Nordea Securities Bank Danmark A/S,,0.00,,,,,,,,,,,,,,,,,,
"Nordfyns Bank, Aktieselskabet",1.37,1.00,1.10,1.00,0.70,0.20,0.10,0.20,0.90,1.00,0.70,0.80,1.00,1.40,1.10,0.60,0.50,-0.10,0.60,0.30
Nordjyske Bank A/S,0.36,0.50,0.70,0.70,0.40,0.20,-0.20,-0.10,0.60,1.40,1.50,1.60,1.80,1.90,1.90,2.10,1.50,0.60,,
Nykredit Bank A/S,0.20,0.10,0.10,0.40,0.00,0.00,-0.10,-0.10,0.90,1.50,1.60,0.40,0.50,0.30,0.20,-0.10,-0.15,-0.09,0.19,0.14
Nykredit Portefølje Bank A/S,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,
Ø. Brønderslev Sparekasse,1.40,0.90,2.00,0.80,0.40,0.50,0.00,0.20,0.50,1.10,,,,,,,,,,
Øster og Vester Alling Sparekasse,0.00,0.00,,,,,,,,,,,,,,,,,,
Østervrå Andelskasse,0.00,0.00,5.40,-0.20,-0.50,-0.20,-1.50,0.40,0.50,2.00,4.00,1.40,1.20,0.40,0.70,3.64,5.00,9.90,0.13,3.53
Østjydsk Bank A/S,0.65,0.80,0.70,0.90,0.50,0.20,0.10,0.20,0.80,1.70,2.20,1.90,5.30,4.60,6.50,3.90,1.20,6.00,,
Østvendsyssel J.A.K. Andelskassen,10.10,-1.20,,,,,,,,,,,,,,,,,,
PenSam Bank A/S,0.40,0.40,0.30,0.60,0.00,0.40,0.30,0.10,0.50,1.40,0.80,0.30,0.40,0.60,0.50,0.10,0.26,0.37,0.30,0.10
PFA Bank A/S,,,,,,,,,1.02,27.24,1.60,1.40,7.41,0.00,0.00,0.00,,,,
"Ravsted, Sparekassen",-0.80,1.50,,,,,,,,,,,,,,,,,,
Refsnæs Sparekasse,-0.10,-0.60,-0.70,0.00,2.00,0.00,-5.60,-0.50,0.80,0.30,0.70,0.20,0.00,0.80,0.00,0.10,-0.20,,,
"Ringkjøbing Bank, Aktieselskabet",1.10,1.00,0.80,0.90,0.50,0.10,-0.20,-0.10,,,,,,,,,,,,
Ringkjøbing Landbobank. Aktieselskab,0.52,0.40,0.30,0.40,0.20,0.10,-0.30,-0.10,0.50,1.20,0.90,0.90,1.10,0.70,0.50,0.30,0.20,,0.20,0.20
Rise Flemløse Sparekasse,1.10,2.60,2.90,4.80,2.70,0.00,-1.40,-0.50,0.10,1.00,0.60,0.60,1.30,0.60,0.60,0.80,0.70,0.90,0.56,0.34
"Rødding, J.A.K. Andelskasse",0.00,0.00,1.40,0.40,0.80,0.00,0.00,1.40,,,,,,,,,,,,
Rønde Sparekasse,0.50,0.60,0.50,0.60,0.00,0.10,-0.50,-0.40,0.30,2.60,1.90,1.00,0.40,1.10,0.70,0.90,0.70,0.90,0.23,0.67
Roskilde Bank A/S,0.50,0.30,0.50,0.60,0.40,0.10,0.00,0.60,,,,,,,,,,,,
Roslev Sparekasse,0.40,0.10,0.80,1.90,0.10,0.70,,,,,,,,,,,,,,
Ryslinge Andelskasse,0.80,1.10,0.90,0.90,0.80,0.50,0.30,0.00,0.30,1.40,6.50,,,,,,,,,
Salling Bank A/S,1.20,1.00,1.30,1.20,0.90,0.50,0.30,0.00,0.70,1.30,1.10,1.30,1.70,1.40,1.50,0.70,0.64,0.25,0.34,0.56
Sammenslutningen Danske Andelskasser,0.80,0.60,0.60,0.60,0.50,0.30,0.00,0.30,0.90,3.00,3.30,,,,,,,,,
Saxo Bank A/S,,1.60,0.30,0.40,0.40,0.10,1.30,1.70,2.40,3.50,2.40,10.50,2.29,0.34,-8.88,0.27,8.22,-2.50,3.07,-0.18
Saxo Privatbank A/S,1.50,0.00,0.30,0.80,-0.20,0.20,0.40,0.00,2.80,2.30,3.10,2.02,1.43,0.74,0.62,1.58,2.70,-0.10,,
Saxo Treasury Bank A/S,,0.00,0.00,0.17,0.00,0.00,0.10,0.04,5.27,-0.19,-0.10,,,,,,,,,
Sdr. Lem Andelskasse,0.60,1.10,0.70,0.90,0.00,,,,,,,,,,,,,,,
Skælskør Bank Aktieselskab,0.50,0.70,1.00,1.40,0.50,0.00,0.30,0.40,4.60,6.90,,,,,,,,,,
SkandiaBanken A/S,0.40,0.40,,,,,,,,,,,,,,,,,,
Skandinaviska Enskilda Banken A/S,0.40,0.10,-1.60,-1.10,0.10,-0.20,0.00,0.20,0.50,0.70,0.56,0.00,,,,,,,,
Skjern Bank A/S,0.61,0.60,0.70,1.20,0.50,-0.20,0.10,0.30,1.40,4.70,1.70,1.20,1.60,1.50,3.40,1.40,0.70,0.40,0.30,0.20
"Slagelse, Andelskassen J.A.K.",0.74,0.70,0.77,0.51,0.57,0.65,1.04,-0.16,0.98,1.82,1.79,3.50,1.60,4.67,0.92,17.20,,,,
Snedsted-Nørhå Sparekasse,3.00,0.60,1.00,0.70,0.30,,,,,,,,,,,,,,,
Snesere Sogns Spare- og Lånekasse,-8.90,,,,,,,,,,,,,,,,,,,
Søby-Skader-Halling Sparekasse,0.30,0.50,0.00,2.00,-0.30,0.30,-0.50,-0.20,-0.30,1.10,2.00,2.00,1.00,2.40,0.10,0.30,-0.10,,,
Sønderhå-Hørsted Sparekasse,0.00,0.40,0.30,0.50,0.00,0.20,-1.20,0.20,0.40,0.90,1.20,0.30,1.60,0.30,0.20,0.10,0.00,-0.10,-0.80,-0.01
Spar Nord Bank A/S,0.80,1.60,1.70,0.90,0.60,0.20,-0.40,-0.30,0.50,1.30,1.00,0.90,1.30,1.60,1.30,0.80,0.52,0.01,0.20,0.13
Spar Salling Sparekasse,0.50,0.50,0.60,1.60,0.60,0.60,0.30,-0.20,0.60,1.30,1.40,2.30,,,,,,,,
Sparbank A/S,1.40,1.30,1.20,1.20,0.50,0.20,0.60,0.40,2.40,2.60,3.20,2.80,,,,,,,,
Spare- og Laanekassen i Vium Sogn,0.66,-0.10,0.80,3.60,9.60,,,,,,,,,,,,,,,
Sparebank Østjylland,0.40,0.50,1.00,1.20,1.10,0.10,-0.20,-0.40,1.90,3.40,1.10,3.50,,,,,,,,
Sparekassen Balling,0.60,0.50,0.70,0.40,0.30,-0.30,-0.20,-0.30,-0.10,1.20,1.10,0.90,1.30,2.10,0.90,0.30,0.10,0.10,0.16,0.09
Sparekassen Bredebro,-0.20,0.20,0.10,0.10,-0.30,0.20,0.00,-0.10,0.60,1.80,1.40,0.90,1.70,1.90,2.10,1.50,2.10,0.50,1.44,0.80
Sparekassen Den lille Bikube,0.50,-0.60,0.40,1.60,0.60,0.40,0.50,-0.50,0.40,2.30,2.80,3.00,1.70,0.70,1.30,-1.10,0.10,0.10,0.59,-1.00
Sparekassen Djursland,0.70,0.60,0.50,0.70,0.20,0.50,0.10,0.00,0.80,1.20,1.70,2.60,0.70,0.90,0.60,1.00,1.20,0.40,-0.10,0.25
Sparekassen for Nr. Nebel og Omegn,0.60,0.60,0.70,0.80,4.40,0.60,0.20,0.10,0.50,3.50,1.50,3.00,3.40,2.30,1.80,0.80,0.90,-0.40,-0.48,-0.50
Sparekassen Fyn A/S,0.70,0.70,0.50,0.60,0.30,0.10,0.00,-0.20,0.90,2.00,3.00,1.10,6.90,0.90,0.60,0.30,,,,
Sparekassen Hobro,1.10,0.90,1.00,1.70,1.40,0.20,-0.80,-0.60,0.30,1.10,0.80,1.90,2.50,2.20,,,,,,
Sparekassen Hvetbo A/S,1.50,1.10,0.80,0.80,0.10,1.10,-0.10,0.40,0.80,1.10,2.10,4.80,,,,,,,,
Sparekassen i Skals,1.30,1.90,2.20,1.10,0.90,0.70,0.60,-0.20,0.60,1.40,1.40,3.00,,,,,,,,
Sparekassen Kronjylland,0.50,0.60,0.50,0.50,0.40,0.20,-0.10,-0.10,1.00,2.40,1.30,1.20,1.90,2.90,1.90,1.00,0.80,0.00,0.00,0.00
Sparekassen Limfjorden,0.30,0.40,0.60,0.40,0.30,0.80,-0.10,-0.20,0.30,1.30,2.90,6.70,,,,,,,,
Sparekassen Midtdjurs,0.40,0.25,0.50,0.30,0.00,-0.50,-0.30,0.00,0.50,1.80,4.20,,,,,,,,,
Sparekassen Nordmors,0.60,1.10,14.80,14.20,9.70,0.00,-0.39,-0.10,,,,,,,,,,,,
Sparekassen Sjælland-Fyn A/S,0.52,0.50,0.50,0.50,0.10,0.30,0.20,0.00,1.20,2.10,1.90,0.60,2.07,12.90,1.70,0.90,0.70,0.20,,0.10
Sparekassen Spar Mors,1.20,1.20,0.00,1.50,0.90,1.70,0.30,1.10,,,,,,,,,,,,
Sparekassen Thy,0.70,0.70,0.60,0.60,0.10,0.20,-0.60,0.10,0.60,1.90,0.90,0.90,1.40,0.90,1.20,0.50,0.30,-0.10,-0.38,-0.56
Sparekassen Vendsyssel,1.00,0.80,0.80,0.90,0.50,0.30,0.00,-0.10,0.40,1.90,1.30,1.70,2.20,2.50,2.90,2.40,1.80,1.10,0.81,0.52
St. Brøndum Sparekasse,0.90,0.80,0.00,0.00,0.40,0.20,0.30,0.10,,,,,,,,,,,,
Stadil Sparekasse,0.00,0.00,0.02,0.00,0.25,0.48,-0.46,-0.49,0.40,0.30,0.50,0.40,0.60,3.60,1.00,0.40,0.10,-0.20,-1.38,-0.19
"Sundsøre, Sparekassen",0.00,-0.10,0.00,0.00,-0.30,-0.50,,,,,,,,,,,,,,
Sydbank A/S,0.51,0.50,0.60,0.60,0.40,0.10,-0.20,-0.70,0.60,1.40,1.70,1.40,2.10,2.30,0.90,0.53,0.10,0.10,-0.10,-0.10
"Tarm Bank, Aktieselskabet",0.79,0.90,,,,,,,,,,,,,,,,,,
Thiset og Omegns Spare- Og Lånekasse,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,
Thisted Andelskasse,0.20,1.20,-0.20,0.00,0.50,0.50,0.00,1.00,1.10,,,,,,,,,,,
Tødsø-Erslev Sparekasse,-0.40,0.20,,,,,,,,,,,,,,,,,,
Tønder Bank A/S,0.81,1.00,1.00,1.00,0.50,0.50,0.30,0.30,0.50,2.40,2.80,1.70,,,,,,,,
Totalbanken A/S,0.80,1.00,0.90,1.40,0.90,0.20,-0.10,-0.20,2.10,1.90,1.60,5.70,4.30,1.60,1.70,1.70,1.13,0.32,-0.34,-0.31
Tved Sparekasse,-0.30,0.60,0.50,0.40,0.40,0.00,0.10,0.10,1.60,2.30,,,,,,,,,,
Ulfborg Sparekasse,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
Ulsted Sparekasse,0.80,1.00,1.00,0.80,0.50,0.40,0.30,0.40,,,,,,,,,,,,
Vendsyssel Bank A/S,0.50,0.60,,,,,,,,,,,,,,,,,,
Vestfyns Bank A/S,1.02,1.00,0.90,1.30,1.00,0.30,0.30,0.10,0.80,1.80,1.40,1.20,1.50,,,,,,,
